Id,Year,Name,Abbreviated name,Type,International or national,Website,HQ location,Year founded,Year closed,Countries of Operation (count),Sector,Religious or secular,Religion,Red Cross Code of Conduct signatory,CHS member,InterAction member,ICVA member,Staff,Staff Imputed,Natl,Natl Imputed,Intl,Intl Imputed,% Intl,OPE approx (USD),OPE Imputed,OPE/staff,OPE (inflation adjusted),OPE (original currency),HumExp approx (USD),HumExp Imputed,HumExp (inflation adjusted),Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antarctica,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Bouvet Island,Brazil,British Indian Ocean Territory,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Christmas Island,Cocos (Keeling) Islands,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Cote D'Ivoire,Croatia,Cuba,Cyprus,Czech Republic,Denmark,Djibouti,Dominica,Dominican Republic,DR Congo,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Falkland Islands (Malvinas),Faroe Islands,Fiji,Finland,France,French Guiana,French Polynesia,French Southern Territories,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Heard Island and Mcdonald Islands,Holy See (Vatican City State),Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,"Iran, Islamic Republic of",Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,"Korea, Democratic People's Republic of","Korea, Republic of",Kuwait,Kyrgyzstan,Lao People's Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libyan Arab Jamahiriya,Liechtenstein,Lithuania,Luxembourg,Macao,"Macedonia, the Former Yugoslav Republic of",Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,"Micronesia, Federated States of","Moldova, Republic of",Monaco,Mongolia,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,Netherlands Antilles,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Norfolk Island,Northern Mariana Islands,Norway,Occupied Palestinian Territories,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Pitcairn,Poland,Portugal,Puerto Rico,Qatar,Reunion,Romania,Russian Federation,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia and Montenegro,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Georgia and the South Sandwich Islands,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Svalbard and Jan Mayen,Swaziland,Sweden,Switzerland,Syrian Arab Republic,Taiwan,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,United States Minor Outlying Islands,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,"Virgin Islands, British","Virgin Islands, U.s.",Wallis and Futuna,Western Sahara,Yemen,Zambia,Zimbabwe
751,2020,Food and Agriculture Organization of the United Nations,FAO,UN,International,http://www.fao.org/,Italy,1943,,192,Food security/agriculture,Secular,,,,,,,,,,,,,"$1,563,700,000.00",A,"$821,271.01","$1,768,459,449.00",,,,,1,1,1,,1,1,,,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,,1,,1,1,1,1,1,1,1,1,,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,,,,1,1,1,1,1,,1,,1,,,1,1,1,1,1,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1,1,1,1,1,1,1,,1,1,,1,1,1,1,1,,1,1,1,1,1,1,1,,,1,1,1,1,1,,,1,,1,1,1,1,1,1,1,1,,1,1,,1,,1,1,1,,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,,1,1,1,1,,1,1,1,1,1,,1,1,1,1,1,,1,1,1,1,1,1,,1,1,1,1,1,,,,,1,1,1
751,2020,Food and Agriculture Organization of the United Nations,FAO,UN,International,http://www.fao.org/,Italy,1943,,192,Food security/agriculture,Secular,,,,,,,,,,,,,"$1,563,700,000.00",A,"$821,271.01","$1,768,459,449.00",,,,,1,1,1,,1,1,,,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,,1,,1,1,1,1,1,1,1,1,,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,,,,1,1,1,1,1,,1,,1,,,1,1,1,1,1,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1,1,1,1,1,1,1,,1,1,,1,1,1,1,1,,1,1,1,1,1,1,1,,,1,1,1,1,1,,,1,,1,1,1,1,1,1,1,1,,1,1,,1,,1,1,1,,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,,1,1,1,1,,1,1,1,1,1,,1,1,1,1,1,,1,1,1,1,1,1,,1,1,1,1,1,,,,,1,1,1
751,2020,Food and Agriculture Organization of the United Nations,FAO,UN,International,http://www.fao.org/,Italy,1943,,192,Food security/agriculture,Secular,,,,,,,,,,,,,"$1,563,700,000.00",A,"$821,271.01","$1,768,459,449.00",,,,,1,1,1,,1,1,,,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,,1,,1,1,1,1,1,1,1,1,,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,,,,1,1,1,1,1,,1,,1,,,1,1,1,1,1,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1,1,1,1,1,1,1,,1,1,,1,1,1,1,1,,1,1,1,1,1,1,1,,,1,1,1,1,1,,,1,,1,1,1,1,1,1,1,1,,1,1,,1,,1,1,1,,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,,1,1,1,1,,1,1,1,1,1,,1,1,1,1,1,,1,1,1,1,1,1,,1,1,1,1,1,,,,,1,1,1
751,2020,Food and Agriculture Organization of the United Nations,FAO,UN,International,http://www.fao.org/,Italy,1943,,192,Food security/agriculture,Secular,,,,,,,,,,,,,"$1,563,700,000.00",A,"$821,271.01","$1,768,459,449.00",,,,,1,1,1,,1,1,,,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,,1,,1,1,1,1,1,1,1,1,,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,,,,1,1,1,1,1,,1,,1,,,1,1,1,1,1,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1,1,1,1,1,1,1,,1,1,,1,1,1,1,1,,1,1,1,1,1,1,1,,,1,1,1,1,1,,,1,,1,1,1,1,1,1,1,1,,1,1,,1,,1,1,1,,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,,1,1,1,1,,1,1,1,1,1,,1,1,1,1,1,,1,1,1,1,1,1,,1,1,1,1,1,,,,,1,1,1
751,2020,Food and Agriculture Organization of the United Nations,FAO,UN,International,http://www.fao.org/,Italy,1943,,192,Food security/agriculture,Secular,,,,,,,,,,,,,"$1,563,700,000.00",A,"$821,271.01","$1,768,459,449.00",,,,,1,1,1,,1,1,,,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,,1,,1,1,1,1,1,1,1,1,,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,,,,1,1,1,1,1,,1,,1,,,1,1,1,1,1,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1,1,1,1,1,1,1,,1,1,,1,1,1,1,1,,1,1,1,1,1,1,1,,,1,1,1,1,1,,,1,,1,1,1,1,1,1,1,1,,1,1,,1,,1,1,1,,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,,1,1,1,1,,1,1,1,1,1,,1,1,1,1,1,,1,1,1,1,1,1,,1,1,1,1,1,,,,,1,1,1
751,2020,Food and Agriculture Organization of the United Nations,FAO,UN,International,http://www.fao.org/,Italy,1943,,192,Food security/agriculture,Secular,,,,,,,,,,,,,"$1,563,700,000.00",A,"$821,271.01","$1,768,459,449.00",,,,,1,1,1,,1,1,,,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,,1,,1,1,1,1,1,1,1,1,,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,,,,1,1,1,1,1,,1,,1,,,1,1,1,1,1,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1,1,1,1,1,1,1,,1,1,,1,1,1,1,1,,1,1,1,1,1,1,1,,,1,1,1,1,1,,,1,,1,1,1,1,1,1,1,1,,1,1,,1,,1,1,1,,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,,1,1,1,1,,1,1,1,1,1,,1,1,1,1,1,,1,1,1,1,1,1,,1,1,1,1,1,,,,,1,1,1
751,2020,Food and Agriculture Organization of the United Nations,FAO,UN,International,http://www.fao.org/,Italy,1943,,192,Food security/agriculture,Secular,,,,,,,,,,,,,"$1,563,700,000.00",A,"$821,271.01","$1,768,459,449.00",,,,,1,1,1,,1,1,,,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,,1,,1,1,1,1,1,1,1,1,,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,,,,1,1,1,1,1,,1,,1,,,1,1,1,1,1,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,,1,1,1,1,1,1,1,1,,1,1,,1,1,1,1,1,,1,1,1,1,1,1,1,,,1,1,1,1,1,,,1,,1,1,1,1,1,1,1,1,,1,1,,1,,1,1,1,,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,,1,1,1,1,,1,1,1,1,1,,1,1,1,1,1,,1,1,1,1,1,1,,1,1,1,1,1,,,,,1,1,1
1156,2021,International Organization for Migration,IOM,UN,International,http://www.iom.int/,Switzerland,1951,,166,Refugees,Secular,,,,,,16305,A,14422,A,1883,A,12%,"$2,329,000,000.00",A,"$142,839.62","$2,511,784,451.00",,"$1,371,000,000.00",A,"$1,478,598,747.00",1,1,1,,1,1,,,1,,1,,1,1,1,,1,1,,1,1,,1,,1,1,1,1,,1,,1,,1,1,1,1,,1,,1,1,1,1,,,1,1,1,,,1,1,,1,1,1,1,,,1,1,1,,1,1,1,1,,,1,1,1,1,,,1,1,1,1,1,,1,,,,,,1,1,,,,1,,1,1,1,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,1,1,,,1,1,1,1,,1,1,1,1,1,1,1,,,1,,1,1,,,,1,,1,1,1,,1,1,1,1,,1,1,,1,,1,1,1,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,,,1,1,1,1,,1,1,1,1,1,,1,,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,,,,1,1,1
1156,2021,International Organization for Migration,IOM,UN,International,http://www.iom.int/,Switzerland,1951,,166,Refugees,Secular,,,,,,16305,A,14422,A,1883,A,12%,"$2,329,000,000.00",A,"$142,839.62","$2,511,784,451.00",,"$1,371,000,000.00",A,"$1,478,598,747.00",1,1,1,,1,1,,,1,,1,,1,1,1,,1,1,,1,1,,1,,1,1,1,1,,1,,1,,1,1,1,1,,1,,1,1,1,1,,,1,1,1,,,1,1,,1,1,1,1,,,1,1,1,,1,1,1,1,,,1,1,1,1,,,1,1,1,1,1,,1,,,,,,1,1,,,,1,,1,1,1,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,1,1,,,1,1,1,1,,1,1,1,1,1,1,1,,,1,,1,1,,,,1,,1,1,1,,1,1,1,1,,1,1,,1,,1,1,1,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,,,1,1,1,1,,1,1,1,1,1,,1,,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,,,,1,1,1
1156,2021,International Organization for Migration,IOM,UN,International,http://www.iom.int/,Switzerland,1951,,166,Refugees,Secular,,,,,,16305,A,14422,A,1883,A,12%,"$2,329,000,000.00",A,"$142,839.62","$2,511,784,451.00",,"$1,371,000,000.00",A,"$1,478,598,747.00",1,1,1,,1,1,,,1,,1,,1,1,1,,1,1,,1,1,,1,,1,1,1,1,,1,,1,,1,1,1,1,,1,,1,1,1,1,,,1,1,1,,,1,1,,1,1,1,1,,,1,1,1,,1,1,1,1,,,1,1,1,1,,,1,1,1,1,1,,1,,,,,,1,1,,,,1,,1,1,1,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,1,1,,,1,1,1,1,,1,1,1,1,1,1,1,,,1,,1,1,,,,1,,1,1,1,,1,1,1,1,,1,1,,1,,1,1,1,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,,,1,1,1,1,,1,1,1,1,1,,1,,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,,,,1,1,1
1156,2021,International Organization for Migration,IOM,UN,International,http://www.iom.int/,Switzerland,1951,,166,Refugees,Secular,,,,,,16305,A,14422,A,1883,A,12%,"$2,329,000,000.00",A,"$142,839.62","$2,511,784,451.00",,"$1,371,000,000.00",A,"$1,478,598,747.00",1,1,1,,1,1,,,1,,1,,1,1,1,,1,1,,1,1,,1,,1,1,1,1,,1,,1,,1,1,1,1,,1,,1,1,1,1,,,1,1,1,,,1,1,,1,1,1,1,,,1,1,1,,1,1,1,1,,,1,1,1,1,,,1,1,1,1,1,,1,,,,,,1,1,,,,1,,1,1,1,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,1,1,,,1,1,1,1,,1,1,1,1,1,1,1,,,1,,1,1,,,,1,,1,1,1,,1,1,1,1,,1,1,,1,,1,1,1,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,,,1,1,1,1,,1,1,1,1,1,,1,,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,,,,1,1,1
1156,2021,International Organization for Migration,IOM,UN,International,http://www.iom.int/,Switzerland,1951,,166,Refugees,Secular,,,,,,16305,A,14422,A,1883,A,12%,"$2,329,000,000.00",A,"$142,839.62","$2,511,784,451.00",,"$1,371,000,000.00",A,"$1,478,598,747.00",1,1,1,,1,1,,,1,,1,,1,1,1,,1,1,,1,1,,1,,1,1,1,1,,1,,1,,1,1,1,1,,1,,1,1,1,1,,,1,1,1,,,1,1,,1,1,1,1,,,1,1,1,,1,1,1,1,,,1,1,1,1,,,1,1,1,1,1,,1,,,,,,1,1,,,,1,,1,1,1,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,1,1,,,1,1,1,1,,1,1,1,1,1,1,1,,,1,,1,1,,,,1,,1,1,1,,1,1,1,1,,1,1,,1,,1,1,1,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,,,1,1,1,1,,1,1,1,1,1,,1,,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,,,,1,1,1
1156,2021,International Organization for Migration,IOM,UN,International,http://www.iom.int/,Switzerland,1951,,166,Refugees,Secular,,,,,,16305,A,14422,A,1883,A,12%,"$2,329,000,000.00",A,"$142,839.62","$2,511,784,451.00",,"$1,371,000,000.00",A,"$1,478,598,747.00",1,1,1,,1,1,,,1,,1,,1,1,1,,1,1,,1,1,,1,,1,1,1,1,,1,,1,,1,1,1,1,,1,,1,1,1,1,,,1,1,1,,,1,1,,1,1,1,1,,,1,1,1,,1,1,1,1,,,1,1,1,1,,,1,1,1,1,1,,1,,,,,,1,1,,,,1,,1,1,1,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,1,1,,,1,1,1,1,,1,1,1,1,1,1,1,,,1,,1,1,,,,1,,1,1,1,,1,1,1,1,,1,1,,1,,1,1,1,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,,,1,1,1,1,,1,1,1,1,1,,1,,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,,,,1,1,1
1156,2021,International Organization for Migration,IOM,UN,International,http://www.iom.int/,Switzerland,1951,,166,Refugees,Secular,,,,,,16305,A,14422,A,1883,A,12%,"$2,329,000,000.00",A,"$142,839.62","$2,511,784,451.00",,"$1,371,000,000.00",A,"$1,478,598,747.00",1,1,1,,1,1,,,1,,1,,1,1,1,,1,1,,1,1,,1,,1,1,1,1,,1,,1,,1,1,1,1,,1,,1,1,1,1,,,1,1,1,,,1,1,,1,1,1,1,,,1,1,1,,1,1,1,1,,,1,1,1,1,,,1,1,1,1,1,,1,,,,,,1,1,,,,1,,1,1,1,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,1,1,,,1,1,1,1,,1,1,1,1,1,1,1,,,1,,1,1,,,,1,,1,1,1,,1,1,1,1,,1,1,,1,,1,1,1,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,,,1,1,1,1,,1,1,1,1,1,,1,,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,,,,1,1,1
1156,2021,International Organization for Migration,IOM,UN,International,http://www.iom.int/,Switzerland,1951,,166,Refugees,Secular,,,,,,16305,A,14422,A,1883,A,12%,"$2,329,000,000.00",A,"$142,839.62","$2,511,784,451.00",,"$1,371,000,000.00",A,"$1,478,598,747.00",1,1,1,,1,1,,,1,,1,,1,1,1,,1,1,,1,1,,1,,1,1,1,1,,1,,1,,1,1,1,1,,1,,1,1,1,1,,,1,1,1,,,1,1,,1,1,1,1,,,1,1,1,,1,1,1,1,,,1,1,1,1,,,1,1,1,1,1,,1,,,,,,1,1,,,,1,,1,1,1,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,1,1,,,1,1,1,1,,1,1,1,1,1,1,1,,,1,,1,1,,,,1,,1,1,1,,1,1,1,1,,1,1,,1,,1,1,1,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,,,1,1,1,1,,1,1,1,1,1,,1,,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,,,,1,1,1
1156,2021,International Organization for Migration,IOM,UN,International,http://www.iom.int/,Switzerland,1951,,166,Refugees,Secular,,,,,,16305,A,14422,A,1883,A,12%,"$2,329,000,000.00",A,"$142,839.62","$2,511,784,451.00",,"$1,371,000,000.00",A,"$1,478,598,747.00",1,1,1,,1,1,,,1,,1,,1,1,1,,1,1,,1,1,,1,,1,1,1,1,,1,,1,,1,1,1,1,,1,,1,1,1,1,,,1,1,1,,,1,1,,1,1,1,1,,,1,1,1,,1,1,1,1,,,1,1,1,1,,,1,1,1,1,1,,1,,,,,,1,1,,,,1,,1,1,1,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,1,1,,,1,1,1,1,,1,1,1,1,1,1,1,,,1,,1,1,,,,1,,1,1,1,,1,1,1,1,,1,1,,1,,1,1,1,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,,,1,1,1,1,,1,1,1,1,1,,1,,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,,,,1,1,1
1156,2021,International Organization for Migration,IOM,UN,International,http://www.iom.int/,Switzerland,1951,,166,Refugees,Secular,,,,,,16305,A,14422,A,1883,A,12%,"$2,329,000,000.00",A,"$142,839.62","$2,511,784,451.00",,"$1,371,000,000.00",A,"$1,478,598,747.00",1,1,1,,1,1,,,1,,1,,1,1,1,,1,1,,1,1,,1,,1,1,1,1,,1,,1,,1,1,1,1,,1,,1,1,1,1,,,1,1,1,,,1,1,,1,1,1,1,,,1,1,1,,1,1,1,1,,,1,1,1,1,,,1,1,1,1,1,,1,,,,,,1,1,,,,1,,1,1,1,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,1,1,,,1,1,1,1,,1,1,1,1,1,1,1,,,1,,1,1,,,,1,,1,1,1,,1,1,1,1,,1,1,,1,,1,1,1,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,,,1,1,1,1,,1,1,1,1,1,,1,,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,,,,1,1,1
1156,2021,International Organization for Migration,IOM,UN,International,http://www.iom.int/,Switzerland,1951,,166,Refugees,Secular,,,,,,16305,A,14422,A,1883,A,12%,"$2,329,000,000.00",A,"$142,839.62","$2,511,784,451.00",,"$1,371,000,000.00",A,"$1,478,598,747.00",1,1,1,,1,1,,,1,,1,,1,1,1,,1,1,,1,1,,1,,1,1,1,1,,1,,1,,1,1,1,1,,1,,1,1,1,1,,,1,1,1,,,1,1,,1,1,1,1,,,1,1,1,,1,1,1,1,,,1,1,1,1,,,1,1,1,1,1,,1,,,,,,1,1,,,,1,,1,1,1,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,1,1,,,1,1,1,1,,1,1,1,1,1,1,1,,,1,,1,1,,,,1,,1,1,1,,1,1,1,1,,1,1,,1,,1,1,1,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,,,1,1,1,1,,1,1,1,1,1,,1,,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,,,,1,1,1
1156,2021,International Organization for Migration,IOM,UN,International,http://www.iom.int/,Switzerland,1951,,166,Refugees,Secular,,,,,,16305,A,14422,A,1883,A,12%,"$2,329,000,000.00",A,"$142,839.62","$2,511,784,451.00",,"$1,371,000,000.00",A,"$1,478,598,747.00",1,1,1,,1,1,,,1,,1,,1,1,1,,1,1,,1,1,,1,,1,1,1,1,,1,,1,,1,1,1,1,,1,,1,1,1,1,,,1,1,1,,,1,1,,1,1,1,1,,,1,1,1,,1,1,1,1,,,1,1,1,1,,,1,1,1,1,1,,1,,,,,,1,1,,,,1,,1,1,1,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,1,1,,,1,1,1,1,,1,1,1,1,1,1,1,,,1,,1,1,,,,1,,1,1,1,,1,1,1,1,,1,1,,1,,1,1,1,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,,,1,1,1,1,,1,1,1,1,1,,1,,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,,,,1,1,1
1156,2021,International Organization for Migration,IOM,UN,International,http://www.iom.int/,Switzerland,1951,,166,Refugees,Secular,,,,,,16305,A,14422,A,1883,A,12%,"$2,329,000,000.00",A,"$142,839.62","$2,511,784,451.00",,"$1,371,000,000.00",A,"$1,478,598,747.00",1,1,1,,1,1,,,1,,1,,1,1,1,,1,1,,1,1,,1,,1,1,1,1,,1,,1,,1,1,1,1,,1,,1,1,1,1,,,1,1,1,,,1,1,,1,1,1,1,,,1,1,1,,1,1,1,1,,,1,1,1,1,,,1,1,1,1,1,,1,,,,,,1,1,,,,1,,1,1,1,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,1,1,,,1,1,1,1,,1,1,1,1,1,1,1,,,1,,1,1,,,,1,,1,1,1,,1,1,1,1,,1,1,,1,,1,1,1,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,,,1,1,1,1,,1,1,1,1,1,,1,,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,,,,1,1,1
1156,2021,International Organization for Migration,IOM,UN,International,http://www.iom.int/,Switzerland,1951,,166,Refugees,Secular,,,,,,16305,A,14422,A,1883,A,12%,"$2,329,000,000.00",A,"$142,839.62","$2,511,784,451.00",,"$1,371,000,000.00",A,"$1,478,598,747.00",1,1,1,,1,1,,,1,,1,,1,1,1,,1,1,,1,1,,1,,1,1,1,1,,1,,1,,1,1,1,1,,1,,1,1,1,1,,,1,1,1,,,1,1,,1,1,1,1,,,1,1,1,,1,1,1,1,,,1,1,1,1,,,1,1,1,1,1,,1,,,,,,1,1,,,,1,,1,1,1,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,1,1,,,1,1,1,1,,1,1,1,1,1,1,1,,,1,,1,1,,,,1,,1,1,1,,1,1,1,1,,1,1,,1,,1,1,1,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,,,1,1,1,1,,1,1,1,1,1,,1,,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,,,,1,1,1
1156,2021,International Organization for Migration,IOM,UN,International,http://www.iom.int/,Switzerland,1951,,166,Refugees,Secular,,,,,,16305,A,14422,A,1883,A,12%,"$2,329,000,000.00",A,"$142,839.62","$2,511,784,451.00",,"$1,371,000,000.00",A,"$1,478,598,747.00",1,1,1,,1,1,,,1,,1,,1,1,1,,1,1,,1,1,,1,,1,1,1,1,,1,,1,,1,1,1,1,,1,,1,1,1,1,,,1,1,1,,,1,1,,1,1,1,1,,,1,1,1,,1,1,1,1,,,1,1,1,1,,,1,1,1,1,1,,1,,,,,,1,1,,,,1,,1,1,1,1,1,,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,1,1,,,1,1,1,1,,1,1,1,1,1,1,1,,,1,,1,1,,,,1,,1,1,1,,1,1,1,1,,1,1,,1,,1,1,1,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,,,1,1,1,1,,1,1,1,1,1,,1,,1,1,1,,1,1,1,1,1,,,1,1,1,1,1,,,,,1,1,1
